コード,名称,市場,セクター,時価総額,発行株式数,株価,配当金,業種別PER,EPS,BPR
8359,八十二銀行,東証一部,銀行,353684,511103411,692,12.00,10.5,45.39,1442.24
8360,山梨中央銀行,東証一部,銀行,81510,174915000,466,7.00,10.5,23.22,1295.99
8361,大垣共立銀行,東証一部,銀行,132398,41831897,3165,70.00,10.5,227.42,7102.25
8362,福井銀行,東証一部,銀行,69150,24144669,2864,50.00,10.5,181.64,5096.04
8363,北國銀行,東証一部,銀行,144553,29990197,4820,80.00,10.5,283.94,8433.12
8364,清水銀行,東証一部,銀行,35281,9600218,3675,60.00,10.5,230.70,8517.36
8365,富山銀行,東証一部,銀行,23275,5444400,4275,50.00,10.5,128.87,6417.48
8366,滋賀銀行,東証一部,銀行,164845,265450406,621,7.00,10.5,42.26,1485.81
8367,南都銀行,東証一部,銀行,101554,33025656,3075,70.00,10.5,380.01,8560.74
8368,百五銀行,東証一部,銀行,128330,254119000,505,8.00,10.5,32.32,1349.92
8369,京都銀行,東証一部,銀行,442910,75840688,5840,60.00,10.5,247.33,11060.27
8370,紀陽銀行,東証一部,銀行,132305,70300000,1882,35.00,10.5,152.27,3167.35
8374,三重銀行,東証一部,銀行,35582,13483034,2639,65.00,10.5,222.83,9131.98
8377,ほくほくフィナンシャルグループ,東証一部,銀行,238686,132163014,1806,44.00,10.5,179.35,4498.58
8379,広島銀行,東証一部,銀行,286685,312633171,917,18.00,10.5,82.35,1463.94
8381,山陰合同銀行,東証一部,銀行,155879,156977472,993,26.00,10.5,85.32,2286.67
8382,中国銀行,東証一部,銀行,308530,195272106,1580,20.00,10.5,91.34,2734.22
8383,鳥取銀行,東証一部,銀行,17181,9619938,1786,60.00,10.5,106.78,5364.90
8385,伊予銀行,東証一部,銀行,298521,323775366,922,14.00,10.5,71.48,1915.92
8386,百十四銀行,東証一部,銀行,117900,300000000,393,8.00,10.5,30.46,989.35
8387,四国銀行,東証一部,銀行,74476,43300000,1720,30.00,10.5,131.04,3358.93
8388,阿波銀行,東証一部,銀行,159471,226200000,705,9.00,10.5,50.95,1174.81
8392,大分銀行,東証一部,銀行,72203,16243634,4445,70.00,10.5,489.63,12399.48
8393,宮崎銀行,東証一部,銀行,66037,17633400,3745,90.00,10.5,435.64,8283.63
8395,佐賀銀行,東証一部,銀行,46130,17135909,2692,70.00,10.5,161.67,6979.88
8396,十八銀行,東証一部,銀行,49162,173717119,283,6.00,10.5,25.10,909.38
8397,沖縄銀行,東証一部,銀行,107747,24240000,4445,70.00,10.5,241.77,6064.85
8398,筑邦銀行,福証,銀行,13748,6249020,2200,50.00,10.5,110.20,6157.00
8399,琉球銀行,東証一部,銀行,64001,38508470,1662,35.00,10.5,153.22,2924.92
8410,セブン銀行,東証一部,銀行,496867,1191528000,417,9.50,10.5,22.16,166.87
8411,みずほフィナンシャルグループ,東証一部,銀行,5047461,25389644945,198.8,7.50,10.5,21.68,339.11
8416,高知銀行,東証一部,銀行,13267,10244800,1295,25.00,10.5,157.49,6941.40
8418,山口フィナンシャルグループ,東証一部,銀行,351855,264353616,1331,20.00,10.5,132.06,2528.39
8421,信金中央金庫（優先出資証券）,東証,銀行,164732,708222,,-,10.5,-,-
8423,アクリーティブ,東証一部,その他金融,16112,43427500,371,4.50,12.8,24.73,239.63
8424,芙蓉総合リース,東証一部,その他金融,224130,30287810,7400,136.00,12.8,678.94,7695.52
8425,興銀リース,東証一部,その他金融,125175,42649000,2935,66.00,12.8,304.82,3253.93
8439,東京センチュリー,東証一部,その他金融,538454,106624620,5050,105.00,12.8,426.23,3379.64
8462,フューチャーベンチャーキャピタル,JQS,証券・先物,14689,8902600,1650,-,12.0,-,369.27
8473,SBIホールディングス,東証一部,証券・先物,393657,224561761,1753,-,12.0,-,1859.23
8508,Jトラスト,東証二部,その他金融,94566,112578370,840,12.00,12.8,79.04,1467.16
8511,日本証券金融,東証一部,その他金融,61200,100000000,612,16.00,12.8,-,1470.20
8515,アイフル,東証一部,その他金融,190456,484620136,393,0.00,12.8,19.23,231.51
8518,日本アジア投資,東証一部,証券・先物,7279,17884392,407,0.00,12.0,-,303.72
8519,ポケットカード,東証一部,その他金融,84877,79323844,1070,0.00,12.8,43.45,781.90
8521,長野銀行,東証一部,銀行,18314,9258856,1978,55.00,10.5,190.24,6299.93
8522,名古屋銀行,東証一部,銀行,85245,19755487,4315,70.00,10.5,216.64,12049.25
8524,北洋銀行,東証一部,銀行,140868,399060179,353,11.00,10.5,30.08,1037.54
8527,愛知銀行,東証一部,銀行,75399,10943240,6890,90.00,10.5,378.16,20706.92
8529,第三銀行,東証一部,銀行,34143,18435800,1852,50.00,10.5,199.44,5988.33
8530,中京銀行,東証一部,銀行,50538,21745958,2324,40.00,10.5,110.76,4963.83
8537,大光銀行,東証一部,銀行,23879,9671400,2469,50.00,10.5,253.76,8524.32
8540,福岡中央銀行,福証,銀行,9813,2737160,3585,50.00,10.5,147.66,10445.58
8541,愛媛銀行,東証一部,銀行,54394,38550000,1411,30.00,10.5,138.22,3098.33
8542,トマト銀行,東証一部,銀行,18102,11679030,1550,50.00,10.5,130.85,4248.81
8543,みなと銀行,東証一部,銀行,85971,41095197,2092,50.00,10.5,151.08,3382.26
8544,京葉銀行,東証一部,銀行,154866,287855716,538,11.00,10.5,47.41,1078.65
8545,関西アーバン銀行,東証一部,銀行,104563,73791891,1417,40.00,10.5,183.69,2718.93
8550,栃木銀行,東証一部,銀行,54256,109608000,495,8.00,10.5,39.38,1537.67
8551,北日本銀行,東証一部,銀行,28888,8793776,3285,60.00,10.5,245.47,8217.86
8554,南日本銀行,福証,銀行,12792,8096430,1580,50.00,10.5,124.21,5294.33
8558,東和銀行,東証一部,銀行,42125,37180273,1133,30.00,10.5,135.66,4097.88
8559,豊和銀行,福証,銀行,4458,59444900,75,1.00,10.5,7.29,516.21
8560,宮崎太陽銀行,福証,銀行,9141,5342444,1711,50.00,10.5,207.50,8948.57
8562,福島銀行,東証一部,銀行,20493,23000000,891,20.00,10.5,56.57,1360.97
8563,大東銀行,東証一部,銀行,21034,12701462,1656,30.00,10.5,78.89,3027.49
8566,リコーリース,東証一部,その他金融,129035,31243223,4130,70.00,12.8,361.99,5039.30
8570,イオンフィナンシャルサービス,東証一部,その他金融,550921,225510128,2443,68.00,12.8,185.43,1596.89
8572,アコム,東証一部,その他金融,747060,1596282800,468,-,12.8,40.98,169.99
8584,ジャックス,東証一部,その他金融,98818,35079161,2817,80.00,12.8,283.72,4106.39
8585,オリエントコーポレーション,東証一部,その他金融,316176,1718346703,184,2.00,12.8,17.46,134.09
8586,日立キャピタル,東証一部,その他金融,345645,124826552,2769,86.00,12.8,251.53,3059.78
8589,アプラスフィナンシャル,東証一部,その他金融,164615,1524211152,108,-,12.8,6.56,4.15
8591,オリックス,東証一部,その他金融,2535036,1324124428,1914.5,-,12.8,233.46,1970.97
8593,三菱UFJリース,東証一部,その他金融,546459,895834160,610,15.00,12.8,60.14,742.75
8594,中道リース,札証,その他金融,3376,8679800,389,5.00,12.8,31.26,955.78
8595,ジャフコ,東証一部,証券・先物,183908,32550000,5650,-,12.0,-,4796.38
8596,九州リースサービス,東証二部,その他金融,24421,25952374,941,10.00,12.8,128.95,1069.70
8600,トモニホールディングス,東証一部,銀行,85139,163728911,520,8.00,10.5,43.18,1308.85
8601,大和証券グループ本社,東証一部,証券・先物,1133826,1699378772,667.2,-,12.0,-,748.15
8604,野村ホールディングス,東証一部,証券・先物,2507219,3822562601,655.9,-,12.0,-,802.63
8609,岡三証券グループ,東証一部,証券・先物,145542,208214969,699,-,12.0,-,789.78
8613,丸三証券,東証一部,証券・先物,67533,67398262,1002,-,12.0,-,701.27
8614,東洋証券,東証一部,証券・先物,25945,87355253,297,-,12.0,-,507.11
8616,東海東京フィナンシャル・ホールディングス,東証一部,証券・先物,198652,280582115,708,-,12.0,-,634.10
8617,光世証券,東証一部,証券・先物,16582,9486400,1748,-,12.0,-,1801.90
8622,水戸証券,東証一部,証券・先物,28610,75689033,378,-,12.0,-,557.84
8624,いちよし証券,東証一部,証券・先物,55095,44431386,1240,-,12.0,-,771.81
8628,松井証券,東証一部,証券・先物,234635,259264702,905,-,12.0,-,361.96
8630,SOMPOホールディングス,東証一部,保険,1806782,415352294,4350,110.00,16.9,465.13,4699.84
8685,アメリカン・インターナショナル・グループ・インク,東証一部,保険,-,-,7360,-,16.9,-,-
8686,アフラック・インコーポレーテッド,東証一部,保険,-,-,9560,-,16.9,-,-
8692,だいこう証券ビジネス,東証一部,証券・先物,18730,25657400,730,8.00,12.0,33.27,891.27
8697,日本取引所グループ,東証一部,その他金融,1159085,549069100,2111,48.00,12.8,79.11,460.10
8698,マネックスグループ,東証一部,証券・先物,86983,280591700,310,-,12.0,-,290.05
8699,澤田ホールディングス,JQS,証券・先物,40954,40953500,1000,-,12.0,-,1225.74
8700,丸八証券,JQS,証券・先物,5903,40429708,146,-,12.0,-,164.29
8703,カブドットコム証券,東証一部,証券・先物,118895,338732665,351,-,12.0,-,124.84
8704,トレイダーズホールディングス,JQS,証券・先物,14744,86223736,171,-,12.0,-19.65,23.38
8705,岡藤ホールディングス,JQS,証券・先物,1714,9965047,172,-,12.0,-,366.88
8706,極東証券,東証一部,証券・先物,53954,32779000,1646,-,12.0,-,1395.84
8707,岩井コスモホールディングス,東証一部,証券・先物,35343,25012800,1413,-,12.0,-,1892.23
8708,藍澤證券,東証一部,証券・先物,39422,49525649,796,-,12.0,-,1281.97
8709,インヴァスト証券,JQS,証券・先物,7073,5904400,1198,-,12.0,-,1715.35
8713,フィデアホールディングス,東証一部,銀行,36829,181421226,203,6.00,10.5,14.89,628.45
8714,池田泉州ホールディングス,東証一部,銀行,122239,281008632,435,15.00,10.5,39.75,905.14
8715,アニコムホールディングス,東証一部,保険,53098,17956800,2957,-,16.9,64.98,679.24
8725,MS＆ADインシュアランスグループホールディングス,東証一部,保険,2242050,593291754,3779,130.00,16.9,413.79,4724.09
8729,ソニーフィナンシャルホールディングス,東証一部,保険,812631,435027513,1868,55.00,16.9,96.56,1355.64
8732,マネーパートナーズグループ,東証一部,証券・先物,15877,33779900,470,-,12.0,-,391.74
8737,あかつき本社,東証二部,証券・先物,8797,19857831,443,-,12.0,71.21,545.43
8739,スパークス・グループ,JQS,証券・先物,52391,209562300,250,-,12.0,-,74.66
8740,フジトミ,JQS,証券・先物,1955,6860000,285,4.00,12.0,-,416.20
8742,小林洋行,東証一部,証券・先物,2847,10094644,282,-,12.0,-,899.05
8746,第一商品,JQS,証券・先物,3554,16227207,219,-,12.0,-,359.25
8747,豊商事,JQS,証券・先物,3176,8897472,357,-,12.0,-,1087.76
8750,第一生命ホールディングス,東証一部,保険,2509259,1198023000,2094.5,45.00,16.9,152.29,2839.55
8766,東京海上ホールディングス,東証一部,保険,3540399,748024375,4733,160.00,16.9,373.52,4766.04
8769,アドバンテッジリスクマネジメント,東証二部,保険,17712,17080400,1037,9.00,16.9,32.20,123.65
8771,イー・ギャランティ,東証一部,その他金融,33100,10524600,3145,40.00,12.8,137.77,663.60
8772,アサックス,東証一部,その他金融,19195,10993500,1746,45.00,12.8,229.44,2802.86
8783,GFA,JQS,その他金融,6330,8350800,758,0.00,12.8,0.64,97.04
8787,UCS,JQS,その他金融,28005,18807700,1489,25.00,12.8,135.58,1329.04
8789,フィンテックグローバル,東証マザ,その他金融,18137,161935300,112,0.00,12.8,-7.54,35.49
8793,NECキャピタルソリューション,東証一部,その他金融,48967,21533400,2274,44.00,12.8,208.98,3822.64
8795,T＆Dホールディングス,東証一部,保険,1119068,655000000,1708.5,35.00,16.9,117.22,1827.86
8798,アドバンスクリエイト,東証一部,保険,20909,10999100,1901,45.00,16.9,56.51,398.92
8801,三井不動産,東証一部,不動産,2580183,991424727,2602.5,36.00,17.3,141.68,2046.91
8802,三菱地所,東証一部,不動産,2818675,1390908105,2026.5,20.00,17.3,77.82,1150.23
8803,平和不動産,東証一部,不動産,78518,40059996,1960,30.00,17.3,112.81,2504.10
8804,東京建物,東証一部,不動産,330652,216963374,1524,28.00,17.3,101.41,1497.32
8806,ダイビル,東証一部,不動産,150154,116851049,1285,17.00,17.3,55.73,1292.65
8818,京阪神ビルディング,東証一部,不動産,41633,53998798,771,17.00,17.3,61.23,1109.21
8830,住友不動産,東証一部,不動産,1735809,476085978,3646,26.00,17.3,242.63,2175.81
8835,太平洋興発,東証一部,卸売,7760,7783448,997,30.00,14.3,66.84,1790.70
8836,RISE,JQS,不動産,3937,96013277,41,0.00,17.3,1.49,27.57
8840,大京,東証一部,不動産,189375,84354273,2245,60.00,17.3,142.85,2059.03
8841,テーオーシー,東証一部,不動産,135374,136879352,989,11.00,17.3,195.77,847.01
8842,東京楽天地,東証一部,不動産,37505,6511218,5760,60.00,17.3,183.87,5039.17
8844,コスモスイニシア,JQS,不動産,14887,33911219,439,9.00,17.3,97.32,649.15
8848,レオパレス21,東証一部,不動産,210492,263443915,799,22.00,17.3,54.11,606.94
8850,スターツコーポレーション,東証一部,不動産,159025,53998205,2945,60.00,17.3,260.42,1371.21
8851,アーバンライフ,東証二部,不動産,3032,3151300,962,0.00,17.3,108.03,802.40
8854,日住サービス,東証二部,不動産,5004,1989845,2515,80.00,17.3,153.87,3400.84
8860,フジ住宅,東証一部,不動産,32317,36849912,877,27.00,17.3,115.61,904.74
8864,空港施設,東証一部,不動産,34040,54903750,620,14.00,17.3,44.71,1006.52
8869,明和地所,東証一部,不動産,22902,24893734,920,30.00,17.3,108.46,889.42
8871,ゴールドクレスト,東証一部,不動産,96008,35784000,2683,50.00,17.3,192.84,3202.23
8876,リログループ,東証一部,サービス,416180,152951200,2721,21.00,25.0,70.03,259.85
8877,日本エスリード,東証一部,不動産,32370,15465600,2093,25.00,17.3,272.19,2325.25
8881,日神不動産,東証一部,不動産,35354,46951260,753,15.00,17.3,68.22,1014.18
8885,ラ・アトレ,JQG,不動産,3518,5275000,667,6.00,17.3,115.13,414.19
8886,ウッドフレンズ,JQS,不動産,3925,1480000,2652,100.00,17.3,411.46,3469.48
8887,リベレステ,JQS,不動産,11331,11990000,945,40.00,17.3,85.82,917.52
8889,アパマンショップホールディングス,JQS,不動産,15938,18278060,872,12.00,17.3,90.22,292.30
8890,レーサム,JQS,不動産,45022,46081400,977,31.00,17.3,154.08,860.33
8891,エムジーホーム,東証二部,不動産,2883,2906048,992,5.00,17.3,174.96,773.67
8892,日本エスコン,東証一部,不動産,35811,69807887,513,15.00,17.3,66.36,268.63
8893,新日本建物,JQS,不動産,4819,19914617,242,5.00,17.3,34.66,174.89
8894,原弘産,東証二部,不動産,1990,73692398,27,0.00,17.3,-,14.77
8897,タカラレーベン,東証一部,不動産,65100,124000000,525,15.00,17.3,58.33,350.89
8898,センチュリー21・ジャパン,JQS,不動産,15459,11325000,1365,50.00,17.3,85.09,498.23
8903,サンウッド,JQS,不動産,2883,4894000,589,25.00,17.3,50.70,680.88
8904,サンヨーハウジング名古屋,東証一部,不動産,17891,14884300,1202,38.00,17.3,92.45,1634.15
8905,イオンモール,東証一部,不動産,460086,227427779,2023,32.00,17.3,129.72,1562.94
8908,毎日コムネット,JQS,不動産,15066,18000000,837,21.00,17.3,57.50,403.56
8909,シノケングループ,JQS,不動産,47469,17980600,2640,45.00,17.3,468.78,1338.85
8912,エリアクエスト,東証二部,不動産,3443,22500000,153,2.00,17.3,12.89,62.80
8914,エリアリンク,東証マザ,不動産,29479,12576300,2344,40.00,17.3,115.39,1276.50
8917,ファースト住建,東証一部,不動産,30846,16901900,1825,43.00,17.3,223.48,2004.45
8918,ランド,東証一部,不動産,11240,702474000,16,0.00,17.3,1.83,4.42
8920,東祥,東証一部,サービス,113029,38315000,2950,12.50,25.0,104.42,596.32
8922,日本アセットマーケティング,東証マザ,不動産,62568,512851318,122,-,17.3,11.70,131.21
8923,トーセイ,東証一部,不動産,52292,48284000,1083,25.00,17.3,122.73,947.52
8925,アルデプロ,東証二部,不動産,29154,277657459,105,-,17.3,-,10.15
8927,明豊エンタープライズ,JQS,不動産,7916,24661000,321,5.00,17.3,72.99,119.43
8928,穴吹興産,東証一部,不動産,17269,5767800,2994,80.00,17.3,491.22,3553.82
8929,青山財産ネットワークス,東証二部,不動産,15852,11963500,1325,28.00,17.3,58.50,300.27
8931,和田興産,JQS,不動産,8910,10000000,891,28.00,17.3,140.00,1968.39
8933,エヌ・ティ・ティ都市開発,東証一部,不動産,388362,329120000,1180,18.00,17.3,53.17,653.56
8934,サンフロンティア不動産,東証一部,不動産,55539,42755500,1299,32.00,17.3,163.72,833.60
8935,エフ・ジェー・ネクスト,東証一部,不動産,32983,34646500,952,20.00,17.3,117.69,1095.16
8938,LCホールディングス,JQG,不動産,9158,5560400,1647,5.00,17.3,179.86,924.28
8940,インテリックス,東証一部,不動産,8932,8825600,1012,34.00,17.3,112.06,1070.88
8944,ランドビジネス,東証一部,不動産,8516,26780800,318,6.00,17.3,16.34,748.87
8945,日本社宅サービス,東証二部,不動産,8407,10508700,800,16.50,17.3,68.20,497.57
8946,ASIANSTAR,JQS,不動産,2971,18008200,165,0.00,17.3,11.44,116.36
8995,誠建設工業,東証二部,不動産,1511,2012000,751,25.00,17.3,94.44,1590.24
8996,ハウスフリーダム,福証QB,不動産,2199,4110000,535,20.00,17.3,49.63,461.95
